word,decade,betweenness,closeness,clusterrank,constraint,degree,diffusion,dmnc,hubs,laplacian,lobby,mnc,pagerank,topocoefficient,transitivity,zipf,spectral_diversity,nonzero_eigenvalues,entropy,condition_number
loose,1880,2.32110575349697e-05,0.414048539578056,340730.245249471,0.0010131810271707,0.113338179804064,3258566.0,2.21697699930523,0.272250788525136,17232934.0,1027.0,1636.0,9.11586645037696e-05,0.0360306700188137,0.104617064070643,4.59370029830967,133.54779052734375,8.0,1.9678537845611568,140.64381408691406
loose,1890,3.28348531624727e-05,0.422556500613933,417825.183099193,0.0008397948401019,0.138289451041129,4220960.0,2.22127881664063,0.287408694246358,24582226.0,1199.0,2008.0,9.23153469426395e-05,0.0373533811636575,0.0990353483921811,4.6225673807517,139.1228790283203,7.0,1.898896098136902,153.22216796875
loose,1900,5.25535924270715e-05,0.425881027696514,381092.967290409,0.0008365914699488,0.136285733872626,4122882.0,2.19370837172823,0.249569305024745,24050364.0,1200.0,1987.0,8.47775510180374e-05,0.0366322235630249,0.0924782485957313,4.68914395221908,134.46466064453125,6.0,1.887775182723999,141.14572143554688
loose,1910,6.3891713952052e-05,0.416150674106934,240050.436380981,0.0010393060311695,0.108332191311498,2750036.0,2.11106352276823,0.224734588241923,15495154.0,969.0,1580.0,7.99026389223161e-05,0.0308090451967937,0.0873401688298154,4.76310476569308,158.92678833007812,6.0,1.9053332805633545,210.3910369873047
loose,1920,3.83919382517881e-05,0.40549788839598,197207.837479204,0.0012059854912024,0.0920304255464949,2175574.0,2.07322875262243,0.212755826132704,11563058.0,840.0,1342.0,8.1509775098842e-05,0.0288814733091021,0.0907023808333083,4.76666585213031,160.41017150878906,6.0,1.9612115621566768,196.12777709960932
loose,1930,3.05089398117363e-05,0.39610604321302,146411.387823224,0.0013883606738109,0.0785831734721842,1686086.0,2.04805661189465,0.180592572690254,8632314.0,734.0,1146.0,8.21475450464166e-05,0.0262731157546901,0.0868942286441543,4.73962224577877,169.51902770996094,7.0,1.9811192750930784,230.7311553955078
loose,1940,3.42313300654715e-05,0.390962130436199,134909.788911922,0.0014278383688203,0.0758852133415519,1585802.0,2.01813416987273,0.161682279211213,8080044.0,719.0,1107.0,8.03512160230358e-05,0.025654507990478,0.0851330755622204,4.74519215812339,164.77427673339844,7.0,1.9710988998413088,230.53265380859372
loose,1950,4.96159169730422e-05,0.404550438406181,164052.899247692,0.0012373126577815,0.0877618673319435,1977810.0,1.98112399146942,0.172943464264753,10547676.0,817.0,1283.0,7.89834594552083e-05,0.0270093091629266,0.0830006699878283,4.73794940908575,151.08058166503906,6.0,1.9721273183822632,181.43397521972656
loose,1960,5.90979054720238e-05,0.415626927799118,193533.219450317,0.0011335489151444,0.0968280467445743,2307246.0,1.91377266175784,0.204173211890558,12688614.0,890.0,1420.0,7.90499068086877e-05,0.0282002291390819,0.0839323467230444,4.74325958518218,162.970458984375,7.0,1.9646307229995728,216.42710876464844
loose,1970,5.5555820723753e-05,0.413960296544123,191742.534545356,0.0011507574222571,0.0962290455302798,2274294.0,1.88036582144719,0.187015873597435,12554658.0,904.0,1414.0,7.91711473651538e-05,0.0278528229741664,0.0843611203704538,4.74380559414302,162.75514221191406,7.0,2.006742238998413,210.56478881835932
loose,1980,7.55669784456368e-05,0.417518518852209,182493.485520446,0.001166945220649,0.0958684452935758,2204764.0,1.83271390147665,0.172744360107897,12302818.0,900.0,1404.0,7.69919659022113e-05,0.02723255755903,0.0828251630104802,4.71193055251096,160.78671264648438,6.0,1.94301187992096,202.4621734619141
loose,1990,6.3723168495429e-05,0.412203383243423,191722.42873945,0.0011421848591867,0.0972567728744249,2296858.0,1.80160770708557,0.180357501706775,12736178.0,931.0,1426.0,7.33862879928168e-05,0.0278560524122673,0.0835235353460791,4.71831528144352,181.15321350097656,6.0,1.9771634340286257,288.5632629394531
loose,2000,8.19002841309322e-05,0.423744191009406,219883.167492775,0.0010616719207477,0.104097830159757,2580852.0,1.77065949438885,0.16209860743159,14497784.0,998.0,1527.0,6.83384462999587e-05,0.0290851916980546,0.0852484033573055,4.71114238484686,176.5592041015625,7.0,1.996315360069275,271.0937194824219
complete,1820,0.0001229393742333,0.405150441824859,230533.602700112,0.0011012640868541,0.105343678286526,2491208.0,2.34857545698372,0.238064054344675,13343188.0,886.0,1445.0,0.0001205832194839,0.0330157150487234,0.0925926635930566,4.85802966405827,73.69105529785156,11.0,1.998111367225647,29.88009262084961
complete,1830,7.96361561371168e-05,0.409951181615975,242241.801995143,0.00094869926474,0.119746933870569,2914906.0,2.30380704363978,0.248446249324319,17304968.0,958.0,1693.0,0.0001162509305426,0.0317860762153725,0.0831528516112096,4.96859666261705,150.49095153808594,8.0,2.333679676055908,130.52508544921875
complete,1840,9.10872357532089e-05,0.411686568476826,225681.647145956,0.000935009010242,0.122927733609041,2877420.0,2.23334744370193,0.243878318063496,17640096.0,950.0,1724.0,0.0001158196235347,0.0310370645286171,0.0784789654907738,4.92601293153309,158.55934143066406,7.0,2.3385250568389893,143.1490020751953
complete,1850,0.0001736276241929,0.421565749088536,265153.582671525,0.0008481447186324,0.137035472972973,3465664.0,2.25934325412409,0.250253545225267,22090670.0,1053.0,1947.0,0.0001107953692047,0.0323781949184552,0.0765517456164938,4.94629426847069,154.18966674804688,8.0,2.368688106536865,111.04424285888672
complete,1860,0.0002276419405296,0.41821825906408,229035.017536662,0.0008694307504832,0.133542976939203,3130678.0,2.18083150874474,0.258944704613759,20865218.0,989.0,1909.0,0.0001132657337745,0.0297334199430972,0.0732029872277638,4.97050536932782,150.7454833984375,7.0,2.3593995571136475,120.0105972290039
complete,1870,0.0002653669027346,0.423329397797472,248568.384882434,0.0008335431939009,0.138721099770881,3370062.0,2.17364239495438,0.265680599057052,22704144.0,1019.0,1997.0,0.000109757421074,0.0302415414337796,0.0738015841397367,4.98946600159598,170.49639892578125,6.0,2.327723741531372,163.80519104003906
complete,1880,0.0003630478803969,0.430058514353471,268432.057773206,0.0008005810249609,0.143455533631045,3683516.0,2.19106637260585,0.238512974052154,24535624.0,1076.0,2071.0,0.0001031375039771,0.0316102873471619,0.0729149026002048,4.93344264697488,162.59048461914062,7.0,2.3651235103607178,146.5082550048828
complete,1890,0.0003622116210432,0.436787467310821,317032.418553031,0.0007685562356976,0.145035277921184,4161438.0,2.21655719919429,0.20469944840842,26076458.0,1158.0,2106.0,8.70480920035351e-05,0.0346858457109908,0.0762219921364815,4.98155487608168,182.6301116943359,7.0,2.3249547481536865,182.47496032714844
complete,1900,0.0003335545774403,0.43400390134809,323822.216676156,0.000780136915553,0.140261877013779,4150464.0,2.18878483559565,0.183815101314222,25041300.0,1170.0,2045.0,8.23189333232695e-05,0.0354738291789317,0.0780592251637568,5.00723269764624,176.09744262695312,7.0,2.3394134044647217,180.11691284179688
complete,1910,0.000319003122672,0.428435860579959,272266.547212799,0.0008483780724415,0.127244072906674,3476136.0,2.07515030251651,0.238452898788802,20742354.0,1088.0,1856.0,8.44984759681531e-05,0.0327006548153295,0.0783663676921647,5.03822627540283,170.49783325195312,7.0,2.341118574142456,154.90037536621094
complete,1920,0.0003765983585151,0.428427214796136,206930.187521112,0.0009227675194453,0.114781059412047,2825424.0,2.01849862305031,0.231041444971811,16869998.0,942.0,1674.0,8.81285337780643e-05,0.029628725954087,0.0732821014910366,5.0324857299542,178.3442840576172,8.0,2.36977219581604,177.8312530517578
